date,budget_id,budget__name,budget__code,fond_id,fond__code,fond__name,source_id,source__code,source__name,plan_s,fact_s
2020-02-01,e1915daa-b06d-11e4-8068-000c29123d1d,"м.Мелітополь, Запорiзька область",013,1b948590-b45c-457f-99de-0550204286e8,7 ,7. Інші кошти спеціального фонду,6717c2ac-f138-11e7-80d6-7824af41bb8e,41053600,Субвенція з місцевого бюджету на здійснення природоохоронних заходів,19759300.00,0.00
2020-02-01,e1915daa-b06d-11e4-8068-000c29123d1d,"м.Мелітополь, Запорiзька область",013,e490836c-bfac-43c6-8507-a5206ef13ae8,1 ,Загальний фонд,7a0760f8-b0fe-11e4-8068-000c29123d1d,41033900,Освітня субвенція з державного бюджету місцевим бюджетам,14607600.00,14607600.00
2020-02-01,e1915daa-b06d-11e4-8068-000c29123d1d,"м.Мелітополь, Запорiзька область",013,e490836c-bfac-43c6-8507-a5206ef13ae8,1 ,Загальний фонд,7a0760fc-b0fe-11e4-8068-000c29123d1d,41034200,Медична субвенція з державного бюджету місцевим бюджетам,10183500.00,10183500.00
2020-02-01,e1915daa-b06d-11e4-8068-000c29123d1d,"м.Мелітополь, Запорiзька область",013,e490836c-bfac-43c6-8507-a5206ef13ae8,1 ,Загальний фонд,7a075ffd-b0fe-11e4-8068-000c29123d1d,18050400,Єдиний податок з фізичних осіб,9500000.00,9382105.46
2020-02-01,e1915daa-b06d-11e4-8068-000c29123d1d,"м.Мелітополь, Запорiзька область",013,e490836c-bfac-43c6-8507-a5206ef13ae8,1 ,Загальний фонд,7a0760cf-b0fe-11e4-8068-000c29123d1d,41020100,Базова дотація,3907000.00,3907000.00
2020-02-01,e1915daa-b06d-11e4-8068-000c29123d1d,"м.Мелітополь, Запорiзька область",013,e490836c-bfac-43c6-8507-a5206ef13ae8,1 ,Загальний фонд,7a075f9f-b0fe-11e4-8068-000c29123d1d,14040000,Акцизний податок з реалізації суб'єктами господарювання роздрібної торгівлі підакцизних товарів,3100000.00,2831670.18
2020-02-01,e1915daa-b06d-11e4-8068-000c29123d1d,"м.Мелітополь, Запорiзька область",013,e490836c-bfac-43c6-8507-a5206ef13ae8,1 ,Загальний фонд,7a075ffc-b0fe-11e4-8068-000c29123d1d,18050300,Єдиний податок з юридичних осіб,3000000.00,3041565.36
2020-02-01,e1915daa-b06d-11e4-8068-000c29123d1d,"м.Мелітополь, Запорiзька область",013,e490836c-bfac-43c6-8507-a5206ef13ae8,1 ,Загальний фонд,7a075f17-b0fe-11e4-8068-000c29123d1d,11010200,"Податок на доходи фізичних осіб з грошового забезпечення, грошових винагород та інших виплат, одержаних військовослужбовцями та особами рядового і начальницького складу, що сплачується податковими агентами",3000000.00,2571312.79
2020-02-01,e1915daa-b06d-11e4-8068-000c29123d1d,"м.Мелітополь, Запорiзька область",013,e490836c-bfac-43c6-8507-a5206ef13ae8,1 ,Загальний фонд,7a075fdd-b0fe-11e4-8068-000c29123d1d,18010600,Орендна плата з юридичних осіб,2200000.00,1978373.05
2020-02-01,e1915daa-b06d-11e4-8068-000c29123d1d,"м.Мелітополь, Запорiзька область",013,e490836c-bfac-43c6-8507-a5206ef13ae8,1 ,Загальний фонд,86f03c1b-60be-11e7-807b-000c29123d1d,14031900,Пальне,2100000.00,2185533.53
